movie_id,keyword_id,keyword_name
157336,1612,spacecraft
157336,4776,race against time
157336,310,artificial intelligence (a.i.)
157336,1432,nasa
157336,1521,time warp
157336,4565,dystopia
157336,1963,expedition
157336,4379,time travel
157336,3801,space travel
157336,3417,wormhole
157336,4337,famine
157336,6567,hibernation
157336,4380,black hole
157336,8056,quantum mechanics
157336,10235,family relationships
157336,9882,space
157336,13194,planet
157336,14626,astronaut
157336,14760,scientist
157336,33479,single father
157336,156039,space station
157336,180466,gravity
157336,195114,space adventure
157336,220800,time-manipulation
157336,233155,cryonics
157336,240303,father daughter relationship
157336,270088,2060s
157336,325773,audacious
157336,325809,enthusiastic
157336,375249,epic sci-fi
27205,10364,mission
27205,1566,dreams
27205,1930,kidnapping
27205,470,spy
27205,1501,allegory
27205,6258,intellectual
27205,2887,manipulation
27205,10051,heist
27205,10937,memory
27205,186789,dream world
27205,234868,subconscious
27205,325761,admiring
27205,333185,high concept
27205,346773,dream
24428,242,new york city
24428,9715,superhero
24428,5539,shield
24428,9717,based on comic
24428,14909,alien invasion
24428,155030,superhero team
24428,179430,aftercreditsstinger
24428,179431,duringcreditsstinger
24428,180547,marvel cinematic universe (mcu)
155,4426,sadism
155,4630,chaos
155,1308,secret identity
155,853,crime fighter
155,9715,superhero
155,2095,anti hero
155,3151,scarecrow
155,9717,based on comic
155,7002,vigilante
155,10291,organized crime
155,10044,tragic hero
155,14625,anti villain
155,18023,criminal mastermind
155,33518,district attorney
155,33637,super power
155,163074,super villain
155,207268,neo-noir
155,325778,bold
19995,856,paraplegic
19995,1534,attachment to nature
19995,1463,culture clash
19995,1551,indigenous
19995,3801,space travel
19995,3388,space colony
19995,10148,tribe
19995,10158,alien planet
19995,11239,distant future
19995,11399,marine
19995,14643,battle
19995,14720,love affair
19995,14760,scientist
19995,18330,nature
19995,47972,native peoples
19995,193554,power relations
19995,197818,tribal customs
19995,209415,tribal people
19995,221136,tribal chief
19995,233155,cryonics
19995,235164,spiritual community
19995,236590,22nd century
19995,238329,save the planet
19995,244446,racial discrimination
19995,253373,soldiers
19995,325775,awestruck
19995,325778,bold
19995,325812,exhilarated
293660,9715,superhero
293660,2095,anti hero
293660,3070,mercenary
293660,9717,based on comic
293660,179430,aftercreditsstinger
293660,179431,duringcreditsstinger
550,851,dual identity
550,3927,rage and hate
550,818,based on novel or book
550,1541,nihilism
550,1721,fight
550,825,support group
550,4565,dystopia
550,4142,insomnia
550,9181,alter ego
550,11687,breaking the fourth wall
550,156761,split personality
550,179173,quitting a job
550,212803,dissociative identity disorder
550,260426,self destructiveness
299536,2858,sacrifice
299536,2343,magic
299536,9715,superhero
299536,9717,based on comic
299536,9882,space
299536,10141,battlefield
299536,14900,genocide
299536,15252,magical object
299536,33637,super power
299536,155030,superhero team
299536,179430,aftercreditsstinger
299536,180547,marvel cinematic universe (mcu)
299536,231295,cosmic
278,378,prison
278,6054,friendship
278,796,police brutality
278,417,corruption
278,818,based on novel or book
278,6089,freedom
278,3929,hope
278,2885,prison cell
278,4779,delinquent
278,11436,redemption
278,8622,parole board
278,9777,prison escape
278,12662,wrongful imprisonment
278,165583,interracial friendship
278,180172,framed for murder
278,207883,1940s
278,236369,voiceover
278,377433,epic
680,2231,drug dealer
680,2151,drug crime
680,3149,gangster
680,10123,dark comedy
680,8627,stolen money
680,9730,crime boss
680,11436,redemption
680,12670,"los angeles, california"
680,14604,theft
680,33494,couple
680,157171,nonlinear timeline
680,171366,multiple storylines
680,199524,disturbed
680,202371,aggressive
680,207268,neo-noir
680,314730,suspenseful
13,613,new year's eve
13,2957,vietnam war
13,422,vietnam veteran
13,791,mentally disabled
13,6054,friendship
13,840,usa president
13,521,"washington dc, usa"
13,447,post-traumatic stress disorder (ptsd)
13,828,waitress
13,818,based on novel or book
13,458,hippie
13,641,single parent
13,970,parent child relationship
13,895,optimism
13,1228,1970s
13,1803,drug addiction
13,1646,autism
13,2075,alabama
13,4243,black panther party
13,5709,bus stop
13,10235,family relationships
13,14569,chameleon
13,14768,single mother
13,162365,military
13,181557,anti war protest
13,208992,1960s
13,230588,simpleton
13,231401,college american football
13,240237,mother son relationship
13,260872,america
13,275276,feelgood
13,311315,dramatic
118340,1612,spacecraft
118340,9717,based on comic
118340,9882,space
118340,13014,orphan
118340,175428,adventurer
118340,179430,aftercreditsstinger
118340,179431,duringcreditsstinger
118340,180547,marvel cinematic universe (mcu)
671,616,witch
671,2921,school friend
671,6054,friendship
671,212,"london, england"
671,818,based on novel or book
671,2343,magic
671,6271,boarding school
671,3230,male friendship
671,3650,child hero
671,3884,school of witchcraft
671,4238,chosen one
671,6733,bullying
671,10873,school
671,162846,ghost
671,170362,fantasy world
671,177912,wizard
671,198168,pre-teen
671,209673,calm
671,210246,children's adventure
671,246466,based on young adult novel
671,248927,found family
671,249680,teen adventure
671,272301,owl
671,324016,male female friendship
671,325761,admiring
671,325762,adoring
671,336530,teen fantasy
1726,539,middle east
1726,1930,kidnapping
1726,9715,superhero
1726,6163,arms dealer
1726,9717,based on comic
1726,179430,aftercreditsstinger
1726,180547,marvel cinematic universe (mcu)
1726,202371,aggressive
1726,208630,counterterrorism
1726,325766,antagonistic
1726,325778,bold
603,312,man vs machine
603,779,martial arts
603,663,fortune teller
603,310,artificial intelligence (a.i.)
603,83,saving the world
603,530,prophecy
603,490,philosophy
603,4565,dystopia
603,1501,allegory
603,3074,insurgence
603,4238,chosen one
603,3972,simulated reality 
603,12190,cyberpunk
603,221385,gnosticism
68718,10084,rescue
68718,6054,friendship
68718,801,bounty hunter
68718,529,ku klux klan
68718,1556,texas
68718,2831,slavery
68718,3136,plantation
68718,9748,revenge
68718,12425,racism
68718,163120,slave trade
68718,188772,black slave
68718,207928,19th century
68718,209044,white supremacy
68718,296858,deep south
68718,298374,old west
68718,309603,mississippi
299534,9715,superhero
299534,4379,time travel
299534,3801,space travel
299534,5455,time machine
299534,9717,based on comic
299534,9663,sequel
299534,14909,alien invasion
299534,155030,superhero team
299534,180547,marvel cinematic universe (mcu)
299534,186760,alternate timeline
299534,240303,father daughter relationship
299534,241738,sister sister relationship
299534,285485,teamwork
475557,3679,society
475557,9717,based on comic
475557,11479,social commentary
475557,12565,psychological thriller
475557,18023,criminal mastermind
475557,41329,mental illness
475557,41665,anarchy
475557,164186,character study
475557,166235,clown makeup
475557,170356,outsider
475557,172144,prophetic
475557,190823,social realism
475557,196003,tv host
475557,208289,1980s
475557,240237,mother son relationship
475557,242214,origin story
475557,315529,falling into madness
475557,352649,anti-capitalist
120,818,based on novel or book
120,603,elves
120,604,dwarf
120,2343,magic
120,1523,obsession
120,1501,allegory
120,3930,bravery
120,3098,castle
120,11173,troll
120,14643,battle
120,15001,demon
120,164193,uncle nephew relationship
120,170362,fantasy world
120,177895,dark fantasy
120,189092,journey
120,193937,companionship
120,195269,magical creature
120,209220,live action and animation
120,209374,hero's journey
120,232697,wraith
120,234213,sword and sorcery
120,240422,wonder
120,249821,trekking
120,251667,anxious
120,269233,good versus evil
120,281659,wistful
120,282217,christian allegory
120,307896,magical ring
120,325784,comforting
120,361759,tolkien
120,375250,epic fantasy
120,377433,epic
597,3799,ship
597,815,soulmates
597,2580,shipwreck
597,1913,atlantic ocean
597,2227,evacuation
597,2984,iceberg
597,4388,titanic
597,3691,forbidden love
597,4953,ocean liner
597,9672,based on true story
597,7579,rich woman poor man
597,10614,tragedy
597,10703,tragic love
597,12995,historical fiction
597,14514,class differences
597,14720,love affair
597,159289,historical event
597,180100,sinking ship
597,182625,rich snob
597,186956,tragic romance
597,189411,disaster movie
597,210184,1910s
122,6092,army
122,818,based on novel or book
122,603,elves
122,604,dwarf
122,2343,magic
122,4152,kingdom
122,1523,obsession
122,3930,bravery
122,3098,castle
122,3347,volcano
122,3888,giant spider
122,9663,sequel
122,9812,honor
122,13084,king
122,41410,madness
122,156761,split personality
122,170362,fantasy world
122,177912,wizard
122,188270,epic battle
122,189092,journey
122,189093,ring
122,193937,companionship
122,195269,magical creature
122,207372,quest
122,209220,live action and animation
122,209374,hero's journey
122,211227,high fantasy
122,232697,wraith
122,234213,sword and sorcery
122,239722,power madness
122,239797,complex
122,249821,trekking
122,269233,good versus evil
122,273158,sword making
122,281659,wistful
122,325782,cheerful
122,325784,comforting
122,325835,melodramatic
122,332708,winged creatures
122,375250,epic fantasy
106646,417,corruption
106646,818,based on novel or book
106646,1803,drug addiction
106646,2095,anti hero
106646,3202,con man
106646,4373,fraud
106646,5636,wall street
106646,5565,biography
106646,9672,based on true story
106646,6974,rise and fall
106646,10453,con artist
106646,10594,money
106646,10631,stockbroker
106646,10910,wealthy
106646,14964,drugs
106646,156260,stripping
106646,156277,hedonism
106646,163048,decadence
106646,199518,corrupt
106646,208289,1980s
106646,228538,sharemarket fraud
106646,230707,desire for fame
106646,234814,financial market
106646,235530,fame-seeking
106646,247861,black monday
106646,328926,based on real person
106646,362375,financial drama
11324,2041,island
11324,818,based on novel or book
11324,1631,concentration camp
11324,2215,hurricane
11324,5340,investigation
11324,10323,psychiatric hospital
11324,11857,mental institution
11324,10537,escaped patient
11324,11268,psychologist
11324,12565,psychological thriller
11324,13005,doctor
11324,156091,missing person
11324,185994,ex military
11324,207268,neo-noir
11324,208331,criminally insane
11324,208611,1950s
11324,242204,haunting past
11324,292634,visions
11324,316332,mystery
11324,323809,depressing
11324,351937,dachau
99861,310,artificial intelligence (a.i.)
99861,83,saving the world
99861,9715,superhero
99861,9717,based on comic
99861,9663,sequel
99861,10629,vision
99861,14544,robot
99861,155030,superhero team
99861,162749,creator
99861,163074,super villain
99861,179431,duringcreditsstinger
99861,180547,marvel cinematic universe (mcu)
99861,191027,fictitious country
99861,269233,good versus evil
99861,320420,hilarious
99861,325784,comforting
49026,3800,airplane
49026,1721,fight
49026,1437,burglar
49026,1562,hostage
49026,1308,secret identity
49026,853,crime fighter
49026,9715,superhero
49026,9990,villainess
49026,3562,time bomb
49026,9717,based on comic
49026,9665,cover-up
49026,7002,vigilante
49026,10044,tragic hero
49026,11943,mobile
49026,13015,terrorism
49026,14796,destruction
49026,14955,fighting
49026,15011,criminal underworld
49026,156082,cat burglar
49026,173272,flood
16869,1008,guerrilla warfare
16869,90,"paris, france"
16869,1430,self sacrifice
16869,1956,world war ii
16869,2433,jew persecution
16869,13519,german occupation of france
16869,174375,resistance fighter
16869,191726,nazism
16869,231020,anti-fascism
16869,325809,enthusiastic
16869,325811,excited
76341,10084,rescue
76341,5657,australia
76341,4565,dystopia
76341,1965,sandstorm
76341,4458,post-apocalyptic future
76341,9663,sequel
76341,10349,survival
76341,10562,on the run
76341,190954,peak oil
76341,212516,dark future
76341,321464,intense
76341,367714,desert wasteland
76341,371492,convoy attack
76341,371773,high-speed chase
76341,373544,freedom quest
76341,373545,road warfare
76341,373546,modified vehicles
76341,373547,war boys
76341,373548,tyrannical ruler
271110,9715,superhero
271110,9717,based on comic
271110,9663,sequel
271110,10834,super soldier
271110,179430,aftercreditsstinger
271110,179431,duringcreditsstinger
271110,180547,marvel cinematic universe (mcu)
271110,265979,superhero teamup
271110,285628,versus fighting
271110,302663,versus
121,10364,mission
121,818,based on novel or book
121,603,elves
121,604,dwarf
121,2343,magic
121,1523,obsession
121,1501,allegory
121,3930,bravery
121,3098,castle
121,5484,reincarnation
121,9663,sequel
121,156761,split personality
121,170362,fantasy world
121,177912,wizard
121,188270,epic battle
121,189092,journey
121,193937,companionship
121,209220,live action and animation
121,209374,hero's journey
121,211227,high fantasy
121,232697,wraith
121,234213,sword and sorcery
121,249821,trekking
121,259796,evil spell
121,269233,good versus evil
121,332708,winged creatures
121,361759,tolkien
121,375250,epic fantasy
672,616,witch
672,391,flying car
672,818,based on novel or book
672,603,elves
672,2343,magic
672,1938,sword
672,2913,diary
672,3650,child hero
672,3884,school of witchcraft
672,3888,giant spider
672,4252,black magic
672,3891,giant snake
672,9663,sequel
672,162846,ghost
672,164246,nostalgic
672,170881,child driving car
672,177912,wizard
672,179430,aftercreditsstinger
672,207317,christmas
672,239797,complex
672,246466,based on young adult novel
672,325761,admiring
672,325765,amused
672,336530,teen fantasy
284054,409,africa
284054,9715,superhero
284054,9717,based on comic
284054,179430,aftercreditsstinger
284054,179431,duringcreditsstinger
284054,180547,marvel cinematic universe (mcu)
150540,1566,dreams
150540,582,"san francisco, california"
150540,1360,minnesota
150540,1647,sadness
150540,6513,cartoon
150540,3444,disgust
150540,6483,ice hockey
150540,7942,imaginary friend
150540,8102,elementary school
150540,10235,family relationships
150540,10937,memory
150540,13073,fear
150540,18035,family
150540,18047,anger
150540,163227,unicorn
150540,171831,running away
150540,179431,duringcreditsstinger
150540,211269,emotions
150540,273502,emotion
150540,277029,joy
150540,278823,3d animation
150540,309029,psychological drama
150540,325786,compassionate
150540,325806,empathetic
150540,325809,enthusiastic
150540,325824,hopeful
284052,2343,magic
284052,9715,superhero
284052,4613,training
284052,9717,based on comic
284052,10821,sorcerer
284052,13005,doctor
284052,155583,neurosurgeon
284052,158591,injury
284052,177912,wizard
284052,179430,aftercreditsstinger
284052,179431,duringcreditsstinger
284052,180547,marvel cinematic universe (mcu)
284052,190531,speculative
284052,242214,origin story
284052,299365,interdimensional travel
284052,325763,ambiguous
284052,325764,ambivalent
68721,387,california
68721,1242,war on terror
68721,9715,superhero
68721,8613,malibu
68721,9717,based on comic
68721,9663,sequel
68721,6335,tennessee
68721,12547,billionaire
68721,179430,aftercreditsstinger
68721,180547,marvel cinematic universe (mcu)
68721,207317,christmas
68721,260872,america
70160,818,based on novel or book
70160,2020,revolution
70160,4565,dystopia
70160,2471,monarchy
70160,11322,female protagonist
70160,15479,fashion
70160,18101,bow and arrow
70160,18249,game
70160,33424,cynical
70160,33688,hunting
70160,53995,archery
70160,157376,death match
70160,178895,questioning
70160,190531,speculative
70160,214715,futuristic city
70160,225219,reflective
70160,227620,survival competition
70160,238140,forced to kill
70160,240762,world hunger
70160,246466,based on young adult novel
70160,251661,futuristic architecture
70160,266753,cautionary
70160,285633,battle royale
70160,293649,provocative
70160,311315,dramatic
70160,315053,critical
70160,316832,tense
70160,323809,depressing
70160,325772,assertive
70160,325778,bold
70160,325791,defiant
70160,325824,hopeful
70160,325842,powerful
70160,325846,sardonic
70160,325853,sympathetic
70160,325854,tragic
70160,351133,futuristic world
315635,6270,high school
315635,242,new york city
315635,521,"washington dc, usa"
315635,1308,secret identity
315635,9715,superhero
315635,9717,based on comic
315635,10683,coming of age
315635,161184,reboot
315635,179430,aftercreditsstinger
315635,179431,duringcreditsstinger
315635,180547,marvel cinematic universe (mcu)
315635,180734,masked superhero
315635,213104,teen superhero
315635,325783,cliché
315635,325851,straightforward
807,3927,rage and hate
807,6149,police
807,1470,s.w.a.t.
807,4426,sadism
807,476,self-fulfilling prophecy
807,6259,psychopath
807,703,detective
807,5340,investigation
807,4142,insomnia
807,9826,murder
807,10714,serial killer
807,11001,religion
807,10950,shootout
807,13092,corpse
807,185459,seven deadly sins
807,201028,depravity
807,207268,neo-noir
807,232469,urban gothic
807,251667,anxious
807,280188,grimdark
807,314730,suspenseful
807,347934,seven: los siete pecados capitales
673,616,witch
673,2921,school friend
673,6054,friendship
673,818,based on novel or book
673,334,flying
673,2343,magic
673,992,bus
673,2052,traitor
673,3650,child hero
673,3884,school of witchcraft
673,4252,black magic
673,4379,time travel
673,9663,sequel
673,10873,school
673,12392,best friend
673,12564,werewolf
673,33784,muggle
673,162846,ghost
673,177912,wizard
673,179430,aftercreditsstinger
673,195269,magical creature
673,200679,night bus
673,206720,teenage life
673,207317,christmas
673,229184,school class
673,246466,based on young adult novel
673,249692,magic spell
673,325807,enchant
673,336530,teen fantasy
238,818,based on novel or book
238,697,loss of loved one
238,699,love at first sight
238,131,italy
238,3149,gangster
238,1715,symbolism
238,4677,patriarch
238,1295,europe
238,10291,organized crime
238,10391,mafia
238,11001,religion
238,15095,revenge motive
238,33421,crime family
238,155538,sicilian mafia
238,156043,religious hypocrisy
238,163656,gun violence
238,165725,rise to power
238,181858,gang violence
238,207883,1940s
238,208611,1950s
238,257630,mafia war
283995,1701,hero
283995,9715,superhero
283995,9717,based on comic
283995,9663,sequel
283995,9951,alien
283995,9882,space
283995,179430,aftercreditsstinger
283995,179431,duringcreditsstinger
283995,180547,marvel cinematic universe (mcu)
283995,240119,father son relationship
1771,242,new york city
1771,2652,nazi
1771,9715,superhero
1771,11115,heroism
1771,9717,based on comic
1771,10834,super soldier
1771,41523,"brooklyn, new york city"
1771,179430,aftercreditsstinger
1771,180547,marvel cinematic universe (mcu)
1771,242214,origin story
1771,253373,soldiers
1771,273967,war
1771,325761,admiring
1771,325781,celebratory
1771,325804,earnest
1771,358347,aspirational
272,779,martial arts
272,1568,undercover
272,697,loss of loved one
272,1308,secret identity
272,853,crime fighter
272,9715,superhero
272,9717,based on comic
272,9823,rivalry
272,10278,ninja
272,7002,vigilante
272,10044,tragic hero
272,33637,super power
272,173719,haunted by the past
272,179095,evil doctor
272,206694,master villain
272,206716,unfulfilled love
272,281585,inspirational
10138,1576,technology
10138,9715,superhero
10138,8613,malibu
10138,9717,based on comic
10138,9663,sequel
10138,9748,revenge
10138,179430,aftercreditsstinger
10138,180547,marvel cinematic universe (mcu)
10138,234474,break out
11,11195,empire
11,4270,galaxy
11,11196,rebellion
11,803,android
11,4271,hermit
11,6212,smuggling (contraband)
11,6089,freedom
11,526,rebel
11,11107,rescue mission
11,9882,space
11,13194,planet
11,18034,desert
11,33637,super power
11,158455,oppression
11,161176,space opera
11,177912,wizard
11,178712,totalitarianism
11,207372,quest
11,371623,tuwaderalit
10195,1508,new mexico
10195,9715,superhero
10195,11436,redemption
10195,5149,banishment
10195,9717,based on comic
10195,12653,brother against brother
10195,179101,norse mythology
10195,179430,aftercreditsstinger
10195,180547,marvel cinematic universe (mcu)
10195,220372,worlds collide
10195,240145,god of thunder
10195,293198,fantasy
22,3799,ship
22,1318,blacksmith
22,1321,gold
22,911,exotic island
22,5744,governor
22,4062,skeleton
22,3266,jamaica
22,4107,british empire
22,12988,pirate
22,157186,swashbuckler
22,160279,18th century
22,167861,caribbean sea
22,179430,aftercreditsstinger
22,185200,pirate ship
22,224626,british navy
22,235626,tortuga
22,279987,based on theme park ride
22,320420,hilarious
22,325779,brisk
634649,242,new york city
634649,1701,hero
634649,797,showdown
634649,2343,magic
634649,697,loss of loved one
634649,1308,secret identity
634649,9715,superhero
634649,3289,villain
634649,7939,portal
634649,9717,based on comic
634649,9663,sequel
634649,7002,vigilante
634649,155030,superhero team
634649,158456,masked vigilante
634649,175629,alternative reality
634649,179430,aftercreditsstinger
634649,179431,duringcreditsstinger
634649,180547,marvel cinematic universe (mcu)
634649,180734,masked superhero
634649,193946,fight for justice
634649,213104,teen superhero
634649,265979,superhero teamup
634649,283844,returning hero
634649,285485,teamwork
634649,336874,multiverse
674,616,witch
674,3737,dying and death
674,818,based on novel or book
674,2343,magic
674,6271,boarding school
674,2158,maze
674,5938,mermaid
674,3884,school of witchcraft
674,4252,black magic
674,4238,chosen one
674,9663,sequel
674,10629,vision
674,10873,school
674,12380,tournament
674,12554,dragon
674,162846,ghost
674,177912,wizard
674,188178,teenage hero
674,207317,christmas
674,246466,based on young adult novel
674,249680,teen adventure
674,336530,teen fantasy
297761,3269,secret mission
297761,9715,superhero
297761,2095,anti hero
297761,3289,villain
297761,194404,supervillain
297761,229266,dc extended universe (dceu)
284053,9715,superhero
284053,10201,death of father
284053,9717,based on comic
284053,9663,sequel
284053,10158,alien planet
284053,166726,female villain
284053,179101,norse mythology
284053,179430,aftercreditsstinger
284053,179431,duringcreditsstinger
284053,180547,marvel cinematic universe (mcu)
284053,197582,mysterious
284053,230105,norse god
284053,325814,familiar
284053,325839,ominous
12445,616,witch
12445,3737,dying and death
12445,83,saving the world
12445,818,based on novel or book
12445,1430,self sacrifice
12445,2343,magic
12445,3884,school of witchcraft
12445,9663,sequel
12445,10821,sorcerer
12445,10873,school
12445,14643,battle
12445,162846,ghost
12445,177912,wizard
12445,188178,teenage hero
12445,207317,christmas
12445,246466,based on young adult novel
12445,269233,good versus evil
12445,311315,dramatic
12445,325769,appreciative
12445,325811,excited
12445,336530,teen fantasy
105,391,flying car
105,4776,race against time
105,389,clock tower
105,830,car race
105,952,lightning
105,953,guitar
105,1436,inventor
105,1743,journey in the past
105,3338,invention
105,4379,time travel
105,6733,bullying
105,10125,mad scientist
105,9673,love
105,11860,fish out of water
105,13015,terrorism
105,18425,teenage love
105,40850,destiny
105,163070,burlesque
105,186189,hidden identity
105,206720,teenage life
105,206736,changing the past or future
105,208611,1950s
105,288816,lighthearted
105,320420,hilarious
105,325811,excited
105,325840,optimistic
14160,1291,central and south america
14160,965,age difference
14160,3289,villain
14160,9903,balloon
14160,9935,travel
14160,15162,dog
14160,164246,nostalgic
14160,179431,duringcreditsstinger
14160,208152,pets
14160,208397,death of wife
14160,221536,exploring
14160,263477,senior
14160,278823,3d animation
14160,281585,inspirational
14160,325782,cheerful
135397,2041,island
135397,5251,primal fear
135397,10685,escape
135397,1766,velociraptor
135397,1718,dna
135397,1720,tyrannosaurus rex
135397,5160,animal attack
135397,9663,sequel
135397,12616,dinosaur
135397,13031,creature
135397,14798,park
135397,155582,amusement park
135397,158340,theme park
135397,163561,genetic engineering
135397,164246,nostalgic
135397,197013,raptor
135397,223059,animal horror
135397,259376,playful
135397,315709,jungle adventure
135397,319467,mosasaurus
135397,325811,excited
135397,325812,exhilarated
286217,1612,spacecraft
286217,839,planet mars
286217,818,based on novel or book
286217,1432,nasa
286217,1533,isolation
286217,4003,botanist
286217,10349,survival
286217,9882,space
286217,10160,engineering
286217,9743,stranded
286217,14626,astronaut
286217,15354,struggle for survival
286217,179430,aftercreditsstinger
286217,179431,duringcreditsstinger
286217,209280,deep space
286217,212737,philosophical
286217,256328,2030s
286217,305164,faithful adaptation
286217,325782,cheerful
286217,325840,optimistic
354912,4062,skeleton
354912,534,mexico
354912,953,guitar
354912,6155,afterlife
354912,4048,musician
354912,65,holiday
354912,3289,villain
354912,10229,singer
354912,13112,murderer
354912,190287,life after death
354912,208349,kids
354912,209789,day of the dead
354912,278823,3d animation
354912,283297,music
354912,296741,boy
354912,320420,hilarious
354912,325824,hopeful
354912,325837,modest
98,1394,gladiator
98,588,"rome, italy"
98,1395,arena
98,1399,senate
98,1405,roman empire
98,970,parent child relationship
98,2280,emperor
98,2831,slavery
98,5049,ancient rome
98,9748,revenge
98,10141,battlefield
98,10520,slave auction
98,12995,historical fiction
98,14704,ancient world
98,15060,period drama
98,18543,combat
98,179780,chariot
98,192230,philosopher
98,210162,grim
98,235791,barbarian horde
98,235792,2nd century
98,235793,successor
98,242039,commodus
98,250224,maximus
98,272026,antiquity
98,351452,gladiador
245891,2708,hitman
245891,8045,bratva (russian mafia)
245891,3149,gangster
245891,3271,secret organization
245891,9748,revenge
245891,9826,murder
245891,15162,dog
245891,18115,retired
245891,33476,widower
297762,2041,island
297762,1701,hero
297762,2660,strong woman
297762,2504,world war i
297762,2386,empowerment
297762,9715,superhero
297762,2383,feminism
297762,2036,greek mythology
297762,9717,based on comic
297762,11322,female protagonist
297762,15060,period drama
297762,33637,super power
297762,156525,heroine
297762,187056,woman director
297762,191731,female empowerment
297762,210184,1910s
297762,229266,dc extended universe (dceu)
102899,9715,superhero
102899,3126,ant
102899,6168,master thief
102899,6380,shrinking
102899,9717,based on comic
102899,10051,heist
102899,12101,miniaturization
102899,171493,mentor protégé relationship
102899,179430,aftercreditsstinger
102899,179431,duringcreditsstinger
102899,180547,marvel cinematic universe (mcu)
102899,218182,overprotective father
102899,240303,father daughter relationship
102899,269233,good versus evil
102899,270731,robbery gang
102899,342791,supersize
675,616,witch
675,3737,dying and death
675,818,based on novel or book
675,6148,court
675,2343,magic
675,530,prophecy
675,697,loss of loved one
675,1992,professor
675,6152,supernatural
675,3650,child hero
675,3884,school of witchcraft
675,4252,black magic
675,5147,sorcery
675,9663,sequel
675,10683,coming of age
675,156174,occult
675,162846,ghost
675,177912,wizard
675,207317,christmas
675,208584,scholar
675,239915,mystical land
675,241774,ministry
675,246466,based on young adult novel
675,323809,depressing
675,325854,tragic
675,336530,teen fantasy
767,616,witch
767,3737,dying and death
767,212,"london, england"
767,818,based on novel or book
767,2343,magic
767,3884,school of witchcraft
767,9663,sequel
767,10164,apparition
767,10541,curse
767,10791,teenage crush
767,10873,school
767,12564,werewolf
767,18425,teenage love
767,157904,luck
767,162846,ghost
767,177912,wizard
767,181112,secret past
767,207317,christmas
767,246466,based on young adult novel
767,323809,depressing
767,336530,teen fantasy
557,242,new york city
557,704,adolescence
557,1003,photographer
557,697,loss of loved one
557,6025,photography
557,1308,secret identity
557,6062,hostility
557,9715,superhero
557,3986,spider
557,5812,bad boss
557,3289,villain
557,9717,based on comic
557,18068,teenage boy
557,18425,teenage love
557,156075,evil
557,163074,super villain
557,252759,taking responsibility
496243,10123,dark comedy
496243,10453,con artist
496243,11479,social commentary
496243,11935,working class
496243,12347,infiltration
496243,12565,psychological thriller
496243,14514,class differences
496243,18035,family
496243,198673,unemployed
496243,215138,domestic worker
496243,237462,wealthy family
496243,261681,south korea
496243,269808,introspective
496243,283556,caste violence
496243,290327,"seoul, south korea"
496243,352649,anti-capitalist
12,1357,fish
12,5656,"sydney, australia"
12,970,parent child relationship
12,11477,anthropomorphism
12,10026,harbor
12,14785,underwater
12,15097,shark
12,33635,pelican
12,33759,fish tank
12,33760,great barrier reef
12,154896,sea turtle
12,156948,missing child
12,179430,aftercreditsstinger
12,179431,duringcreditsstinger
12,180557,short-term memory loss
12,180568,clownfish
12,180574,father son reunion
12,181068,protective father
12,278823,3d animation
12,325809,enthusiastic
12,325824,hopeful
12,325853,sympathetic
140607,803,android
140607,1612,spacecraft
140607,9663,sequel
140607,161176,space opera
140607,371623,tuwaderalit
263115,2964,future
263115,1706,experiment
263115,4978,immortality
263115,1824,self-destruction
263115,679,cyborg
263115,4565,dystopia
263115,9715,superhero
263115,1852,mutant
263115,7312,road trip
263115,9717,based on comic
263115,9663,sequel
263115,15285,spin off
263115,33637,super power
263115,168713,neo-western
263115,181053,troubled past
263115,207372,quest
263115,215540,aging superhero
263115,233820,life on the margin
263115,280188,grimdark
263115,325811,excited
12444,616,witch
12444,6054,friendship
12444,212,"london, england"
12444,417,corruption
12444,818,based on novel or book
12444,10685,escape
12444,3822,teleportation
12444,1533,isolation
12444,2343,magic
12444,3930,bravery
12444,2135,radio
12444,7312,road trip
12444,9663,sequel
12444,4917,shelter
12444,10481,tension
12444,10563,attack
12444,12564,werewolf
12444,162846,ghost
12444,167043,road movie
12444,177912,wizard
12444,207317,christmas
12444,246466,based on young adult novel
12444,305168,depressed
12444,311315,dramatic
12444,336530,teen fantasy
10681,3700,garbage
10681,4565,dystopia
10681,3801,space travel
10681,11239,distant future
10681,9957,loneliness
10681,14544,robot
10681,179430,aftercreditsstinger
10681,179431,duringcreditsstinger
10681,225219,reflective
10681,278823,3d animation
10681,281585,inspirational
10681,309029,psychological drama
10681,309426,understated
10681,314730,suspenseful
10681,319319,sentimental
10681,325782,cheerful
10681,325786,compassionate
10681,325824,hopeful
10681,325832,joyful
10681,325849,sincere
37165,10685,escape
37165,2340,paranoia
37165,4565,dystopia
37165,10123,dark comedy
37165,3301,suspicion
37165,5824,video surveillance
37165,9758,deception
37165,3979,hidden camera
37165,3972,simulated reality 
37165,10582,television producer
37165,18298,tv show in film
37165,207063,make believe
37165,257714,actor
346364,1415,small town
346364,818,based on novel or book
346364,3358,haunted house
346364,3199,clown
346364,6733,bullying
346364,8303,abandoned house
346364,10683,coming of age
346364,9856,flashback
346364,9826,murder
346364,9903,balloon
346364,9927,maine
346364,10873,school
346364,13031,creature
346364,13073,fear
346364,13088,summer
346364,15127,killer
